depcom,cp,ncc,nccenr,longitude,latitude
47177,47160,MONHEURT,Monheurt,0.3065951690266781,44.339370848449335
47178,47150,MONSEGUR,Monségur,0.8784290810540065,44.483360089031315
47179,47500,MONSEMPRON-LIBOS,Monsempron-Libos,0.9410506574844878,44.49085070644743
47180,47600,MONTAGNAC-SUR-AUVIGNON,Montagnac-sur-Auvignon,0.45895191571361654,44.16017892363988
47181,47150,MONTAGNAC-SUR-LEDE,Montagnac-sur-Lède,0.8435157267478068,44.541218967122646
47182,47380,MONTASTRUC,Montastruc,0.5184219914646991,44.488454382630835
47183,47330,MONTAURIOL,Montauriol,0.5796071231855886,44.616807190891876
47184,47210,MONTAUT,Montaut,0.6696905312433186,44.603432251336685
47185,47500,MONTAYRAL,Montayral,0.9867589538370015,44.479087514718735
47186,47130,MONTESQUIEU,Montesquieu,0.43709123009096945,44.201095613953115
47187,47120,MONTETON,Monteton,0.2552158894867857,44.622738022346596
47188,47800,MONTIGNAC-DE-LAUZUN,Montignac-de-Lauzun,0.46305087834965936,44.57276009934177
47189,47350,MONTIGNAC-TOUPINERIE,Montignac-Toupinerie,0.34448796652109703,44.54835461635484
47190,47360,MONTPEZAT,Montpezat,0.5233959339982406,44.34626731880834
47191,47200,MONTPOUILLAN,Montpouillan,0.10425698385522579,44.4675449097341
47192,47290,MONVIEL,Monviel,0.5438902334598275,44.56828284953246
47193,47290,MOULINET,Moulinet,0.5815894803898037,44.54119450311074
47194,47800,MOUSTIER,Moustier,0.29874908509383985,44.63552086046739
47195,47600,NERAC,Nérac,0.3387527689094743,44.13571359912616
47196,47190,NICOLE,Nicole,0.33493488619118356,44.323849323999916
47197,47600,NOMDIEU,Nomdieu,0.4744073148175188,44.093897885305324
47198,47440,PAILLOLES,Pailloles,0.6425091423208238,44.469562312442214
47199,47120,PARDAILLAN,Pardaillan,0.2797615297122032,44.662980192563296
47200,47210,PARRANQUET,Parranquet,0.8125948050848205,44.656787647762805
47201,47520,LE PASSAGE,Le Passage,0.6023256389523688,44.20122841318402
47202,47150,PAULHIAC,Paulhiac,0.8188092250568184,44.561446829941765
47203,47140,PENNE-D'AGENAIS,Penne-d'Agenais,0.817937077921569,44.38852408012407
47204,47350,PEYRIERE,Peyrière,0.31678331324382103,44.57470737877208
47205,47700,PINDERES,Pindères,0.026497983939390523,44.27180221400337
47206,47380,PINEL-HAUTERIVE,Pinel-Hauterive,0.5671378711524256,44.43820404912239
47207,47230,POMPIEY,Pompiey,0.22848873108784537,44.19152134317852
47208,47420,POMPOGNE,Pompogne,0.05117252521560378,44.255353198756566
47209,47480,PONT-DU-CASSE,Pont-du-Casse,0.6799780023597143,44.23081267505745
47210,47130,PORT-SAINTE-MARIE,Port-Sainte-Marie,0.3960148803588723,44.250561507455785
47211,47170,POUDENAS,Poudenas,0.20810397002101416,44.04600578280806
47212,47700,POUSSIGNAC,Poussignac,0.06974760439511604,44.35673513925935
47213,47360,PRAYSSAS,Prayssas,0.5084153677376027,44.28739072188949
47214,47160,PUCH-D'AGENAIS,Puch-d'Agenais,0.24314880624085197,44.3278910865759
47215,47300,PUJOLS,Pujols,0.6874741381305721,44.384960263730775
47216,47350,PUYMICLAN,Puymiclan,0.31474588115465413,44.511605169351135
47217,47270,PUYMIROL,Puymirol,0.7969198998677701,44.186398415080305
47218,47800,PUYSSERAMPION,Puysserampion,0.30785695739779134,44.60331483939117
47219,47210,RAYET,Rayet,0.7752138508628277,44.676756582709814
47220,47160,RAZIMET,Razimet,0.23444382792763896,44.351991473824725
47221,47170,REAUP-LISSE,Réaup-Lisse,0.18592896289991556,44.09046763401363
47222,47700,LA REUNION,La Réunion,0.11674519484995402,44.2967262213983
47223,47210,RIVES,Rives,0.7399014834496038,44.6445183769534
47224,47250,ROMESTAING,Romestaing,0.002569315115335507,44.41618083442809
47225,47310,ROQUEFORT,Roquefort,0.5584256344726777,44.174145503063095
47226,47800,ROUMAGNE,Roumagne,0.33618575245157806,44.617513018537494
47227,47700,RUFFIAC,Ruffiac,0.033105988145655595,44.36115775788485
47228,47340,SAINT-ANTOINE-DE-FICALBA,Saint-Antoine-de-Ficalba,0.7160018811795645,44.33152372218863
47229,47120,SAINT-ASTIER,Saint-Astier,0.25382320368562855,44.72900062190781
47230,47150,SAINT-AUBIN,Saint-Aubin,0.8523060107348958,44.475650058651915
47231,47350,SAINT-AVIT,Saint-Avit,0.21127497871609685,44.56758921462126
47232,47350,SAINT-BARTHELEMY-D'AGENAIS,Saint-Barthélemy-d'Agenais,0.37342440049054876,44.52202514257325
47233,47180,SAINTE-BAZEILLE,Sainte-Bazeille,0.09348117612353832,44.53031904021165
47234,47270,SAINT-CAPRAIS-DE-LERM,Saint-Caprais-de-Lerm,0.7433322113513366,44.21232287827183
47235,47410,SAINT-COLOMB-DE-LAUZUN,Saint-Colomb-de-Lauzun,0.47256627710058724,44.61351031362668
47236,47120,SAINTE-COLOMBE-DE-DURAS,Sainte-Colombe-de-Duras,0.124404164656114,44.6896794794635
47237,47300,SAINTE-COLOMBE-DE-VILLENEUVE,Sainte-Colombe-de-Villeneuve,0.65840319028888,44.35913000117945
47238,47310,SAINTE-COLOMBE-EN-BRUILHOIS,Sainte-Colombe-en-Bruilhois,0.514518610033199,44.17676136024078
47239,47380,SAINT-ETIENNE-DE-FOUGERES,Saint-Étienne-de-Fougères,0.5541796391221093,44.41810353555788
47240,47210,SAINT-ETIENNE-DE-VILLEREAL,Saint-Étienne-de-Villeréal,0.7625096504747367,44.615257532022596
47241,47210,SAINT-EUTROPE-DE-BORN,Saint-Eutrope-de-Born,0.6976114329029011,44.56799232730826
47242,47500,SAINT-FRONT-SUR-LEMANCE,Saint-Front-sur-Lémance,0.9707001044186904,44.57604966882118
47244,47250,SAINTE-GEMME-MARTAILLAC,Sainte-Gemme-Martaillac,0.15213794932600533,44.366104803155366
47245,47120,SAINT-GERAUD,Saint-Géraud,0.15187201366101605,44.62102386203879
47246,47450,SAINT-HILAIRE-DE-LUSIGNAN,Saint-Hilaire-de-Lusignan,0.5123519033864922,44.226241741985746
47247,47120,SAINT-JEAN-DE-DURAS,Saint-Jean-de-Duras,0.29594310733280815,44.69400446934791
47248,47270,SAINT-JEAN-DE-THURAC,Saint-Jean-de-Thurac,0.7419052855696413,44.15376434656668
47249,47130,SAINT-LAURENT,Saint-Laurent,0.3999758563432322,44.24615235689115
47250,47160,SAINT-LEGER,Saint-Léger,0.317755312317929,44.289206664152296
47251,47160,SAINT-LEON,Saint-Léon,0.2411412761509244,44.29181323970979
47252,47110,SAINTE-LIVRADE-SUR-LOT,Sainte-Livrade-sur-Lot,0.5889960557087294,44.39725679369737
47253,47430,SAINTE-MARTHE,Sainte-Marthe,0.14848273640226314,44.413750374389174
47254,47700,SAINT-MARTIN-CURTON,Saint-Martin-Curton,0.009549507207954316,44.33169436966452
47255,47270,SAINT-MARTIN-DE-BEAUVILLE,Saint-Martin-de-Beauville,0.8179063325491103,44.22643699821964
47256,47210,SAINT-MARTIN-DE-VILLEREAL,Saint-Martin-de-Villeréal,0.8206819454590017,44.64343809400011
47257,47180,SAINT-MARTIN-PETIT,Saint-Martin-Petit,0.08430927567717966,44.56160670508237
47258,47170,SAINTE-MAURE-DE-PEYRIAC,Sainte-Maure-de-Peyriac,0.15236239503211832,44.01214814643733
47259,47290,SAINT-MAURICE-DE-LESTAPEL,Saint-Maurice-de-Lestapel,0.5676124241982331,44.57331129212167
47260,47270,SAINT-MAURIN,Saint-Maurin,0.8925021317818158,44.20718471573972
47262,47220,SAINT-NICOLAS-DE-LA-BALERME,Saint-Nicolas-de-la-Balerme,0.7626081727354528,44.13618028059506
47263,47200,SAINT-PARDOUX-DU-BREUIL,Saint-Pardoux-du-Breuil,0.1918852755174773,44.476117651295105
47264,47800,SAINT-PARDOUX-ISAAC,Saint-Pardoux-Isaac,0.37179409622647575,44.611159537419354
47265,47290,SAINT-PASTOUR,Saint-Pastour,0.5989834604574377,44.48753599980562
47266,47170,SAINT-PE-SAINT-SIMON,Saint-Pé-Saint-Simon,0.10172530959215337,44.00181188644973
47267,47160,SAINT-PIERRE-DE-BUZET,Saint-Pierre-de-Buzet,0.2730608089114366,44.25388160396666
47269,47270,SAINT-PIERRE-DE-CLAIRAC,Saint-Pierre-de-Clairac,0.7596925682005867,44.1784409887386
47271,47120,SAINT-PIERRE-SUR-DROPT,Saint-Pierre-sur-Dropt,0.2024939061968413,44.643035956138505
47272,47330,SAINT-QUENTIN-DU-DROPT,Saint-Quentin-du-Dropt,0.5994491671158018,44.683890765157194
47273,47340,SAINT-ROBERT,Saint-Robert,0.7945794265846158,44.246681375851864
47274,47270,SAINT-ROMAIN-LE-NOBLE,Saint-Romain-le-Noble,0.7841133282019351,44.161828861396074
47275,47360,SAINT-SALVY,Saint-Salvy,0.43766863927842303,44.299272910204294
47276,47360,SAINT-SARDOS,Saint-Sardos,0.47720693602503594,44.34071463144803
47277,47180,SAINT-SAUVEUR-DE-MEILHAN,Saint-Sauveur-de-Meilhan,-0.0021229662582444753,44.48091395337712
47278,47120,SAINT-SERNIN,Saint-Sernin,0.23829831050748246,44.710597585004415
47279,47220,SAINT-SIXTE,Saint-Sixte,0.782947485701,44.12758942112434
47280,47140,SAINT-SYLVESTRE-SUR-LOT,Saint-Sylvestre-sur-Lot,0.8050046952599832,44.39817273672497
47281,47270,SAINT-URCISSE,Saint-Urcisse,0.817928614832278,44.160706097545585
47282,47310,SAINT-VINCENT-DE-LAMONTJOIE,Saint-Vincent-de-Lamontjoie,0.5122867619603327,44.084859486007
47283,47500,SAINT-VITE,Saint-Vite,0.9391926367138153,44.472805710474226
47284,47150,SALLES,Salles,0.8709263754971966,44.54895556708244
47285,47250,SAMAZAN,Samazan,0.11228486264993037,44.43352517003429
47286,47420,SAUMEJAN,Sauméjan,-0.004239425805908729,44.23673676367468
47287,47600,SAUMONT,Saumont,0.456934147641447,44.12140943497125
47288,47340,SAUVAGNAS,Sauvagnas,0.7381098417257096,44.24913474918418
47289,47270,LA SAUVETAT-DE-SAVERES,La Sauvetat-de-Savères,0.7979208727642414,44.22513748965785
47290,47800,LA SAUVETAT-DU-DROPT,La Sauvetat-du-Dropt,0.3385632456307932,44.6472959062527
47291,47150,LA SAUVETAT-SUR-LEDE,La Sauvetat-sur-Lède,0.7293244990984513,44.46868293783191
47292,47500,SAUVETERRE-LA-LEMANCE,Sauveterre-la-Lémance,1.01432576178654,44.589450013867676
47293,47220,SAUVETERRE-SAINT-DENIS,Sauveterre-Saint-Denis,0.7056296484030241,44.15391171032289
47294,47120,SAVIGNAC-DE-DURAS,Savignac-de-Duras,0.18575588050151778,44.700265535295316
47295,47150,SAVIGNAC-SUR-LEYZE,Savignac-sur-Leyze,0.7905125030801204,44.47983240037983
47296,47410,SEGALAS,Ségalas,0.5304760271864094,44.586898062769365
47297,47360,SEMBAS,Sembas,0.6432976024075732,44.329989769654624
47298,47430,SENESTIS,Sénestis,0.22980183716616365,44.421230471236086
47299,47410,SERIGNAC-PEBOUDOU,Sérignac-Péboudou,0.5393716934735654,44.61411729010138
47300,47310,SERIGNAC-SUR-GARONNE,Sérignac-sur-Garonne,0.4841344433967749,44.21299090366445
47301,47350,SEYCHES,Seyches,0.304140840306851,44.54917808344646
47302,47170,SOS,Sos,0.1396558835150377,44.041536201611365
47303,47120,SOUMENSAC,Soumensac,0.32647373467034196,44.68934150907253
47304,47200,TAILLEBOURG,Taillebourg,0.20842979568349138,44.446812647228604
47305,47270,TAYRAC,Tayrac,0.8415927797385135,44.1962905993265
47306,47110,LE TEMPLE-SUR-LOT,Le Temple-sur-Lot,0.5244486683654324,44.37961334047007
47307,47370,THEZAC,Thézac,1.014956535323879,44.428271256547596
47308,47230,THOUARS-SUR-GARONNE,Thouars-sur-Garonne,0.3345607885132472,44.25178896593117
47309,47380,TOMBEBŒUF,Tombebœuf,0.4509129458722278,44.506729471664435
47310,47400,TONNEINS,Tonneins,0.3080043944150258,44.38894300817687
47311,47210,TOURLIAC,Tourliac,0.8064303714810515,44.68548556143111
47312,47370,TOURNON-D'AGENAIS,Tournon-d'Agenais,0.9946284188452159,44.39908800526546
47313,47380,TOURTRES,Tourtrès,0.42706520248003393,44.50527507954275
47314,47140,TREMONS,Trémons,0.8987706283278197,44.40990744410048
47315,47140,TRENTELS,Trentels,0.862634982483349,44.43532700339049
47316,47400,VARES,Varès,0.3551699935080677,44.427915115150704
47317,47260,VERTEUIL-D'AGENAIS,Verteuil-d'Agenais,0.41383173614934166,44.46443441733341
47318,47230,VIANNE,Vianne,0.32088140569450335,44.19651839663952
47319,47380,VILLEBRAMAR,Villebramar,0.47513445995412235,44.52800227329473
47320,47160,VILLEFRANCHE-DU-QUEYRAN,Villefranche-du-Queyran,0.1964616404712926,44.307795734340104
47321,47120,VILLENEUVE-DE-DURAS,Villeneuve-de-Duras,0.23684067143024695,44.74028916210714
47323,47300,VILLENEUVE-SUR-LOT,Villeneuve-sur-Lot,0.7041646227485133,44.406922937825186
47324,47210,VILLEREAL,Villeréal,0.7427469456825259,44.6364707727372
47325,47400,VILLETON,Villeton,0.2716239682160417,44.36192688005105
47326,47200,VIRAZEIL,Virazeil,0.21806696902625014,44.506506930416435
47327,47230,XAINTRAILLES,Xaintrailles,0.257886302959948,44.20486893219854
47328,47370,SAINT-GEORGES,Saint-Georges,0.9328037904057038,44.441168339377406
48001,48310,ALBARET-LE-COMTAL,Albaret-le-Comtal,3.1266212094331394,44.874607100910666
48002,48200,ALBARET-SAINTE-MARIE,Albaret-Sainte-Marie,3.24694243349141,44.88160748631256
48003,48190,ALLENC,Allenc,3.6608360796533295,44.54049501734415
48004,48800,ALTIER,Altier,3.8612174924445886,44.473393920212914
48005,48100,ANTRENAS,Antrenas,3.264520935363939,44.58086632311127
48007,48310,ARZENC-D'APCHER,Arzenc-d'Apcher,3.1177086651009085,44.851208087178236
48008,48170,ARZENC-DE-RANDON,Arzenc-de-Randon,3.6307163091083194,44.66130893521781
48009,48130,PEYRE EN AUBRAC,Peyre en Aubrac,3.2828639427785697,44.72216428273454
48010,48600,AUROUX,Auroux,3.7265025407144696,44.75255479422562
48012,48200,LES MONTS-VERTS,Les Monts-Verts,3.2050635814099597,44.857383460922854
48013,48000,BADAROUX,Badaroux,3.5487688737365892,44.53660765648233
48015,48800,PIED-DE-BORNE,Pied-de-Borne,3.98446322316114,44.47506332505621
48016,48000,BALSIEGES,Balsièges,3.4564317435485497,44.48031328496373
48017,48500,BANASSAC-CANILHAC,Banassac-Canilhac,3.19976421623705,44.4351665201073
48018,48000,BARJAC,Barjac,3.410079085380879,44.50390123124343
48019,48400,BARRE-DES-CEVENNES,Barre-des-Cévennes,3.6523800016927,44.24437862560225
48020,48400,BASSURELS,Bassurels,3.6241110063762285,44.178833971502414
48021,48250,LA BASTIDE-PUYLAURENT,La Bastide-Puylaurent,3.90460438693701,44.591884412744896
48025,48200,LES BESSONS,Les Bessons,3.2527796498477803,44.77175391130413
48026,48200,BLAVIGNAC,Blavignac,3.286222574393089,44.88601495729393
48027,48190,MONT LOZERE ET GOULET,Mont Lozère et Goulet,3.734395017405149,44.48601464106483
48028,48400,LES BONDONS,Les Bondons,3.61886148206596,44.385898917048365
48029,48000,LE BORN,Le Born,3.56031958516995,44.559056058637054
48030,48000,BRENOUX,Brenoux,3.533155728833889,44.482669770472306
48031,48310,BRION,Brion,3.0707558846384795,44.75401337876874
48032,48100,LE BUISSON,Le Buisson,3.234480926365261,44.626847331803894
48034,48500,LA CANOURGUE,La Canourgue,3.21483044703247,44.43243759750829
48036,48400,CASSAGNAS,Cassagnas,3.745389941241019,44.27079148398989
48037,48190,CHADENET,Chadenet,3.6329029943226994,44.51905252507443
48038,48600,CHAMBON-LE-CHATEAU,Chambon-le-Château,3.6594490371327493,44.852913108635356
48039,48230,CHANAC,Chanac,3.3419240367665495,44.466324299138805
48041,48300,CHASTANIER,Chastanier,3.753935612353659,44.72536131368261
48042,48000,CHASTEL-NOUVEL,Chastel-Nouvel,3.5011334537721295,44.558440221696365
48043,48170,CHATEAUNEUF-DE-RANDON,Châteauneuf-de-Randon,3.6746164960950396,44.640342988411305
48044,48310,CHAUCHAILLES,Chauchailles,3.08218651793408,44.794519528897546
48045,48170,CHAUDEYRAC,Chaudeyrac,3.75684041025283,44.65961770754699
48046,48140,CHAULHAC,Chaulhac,3.2559917175060504,44.922102896786555
48048,48300,CHEYLARD-L'EVEQUE,Cheylard-l'Évêque,3.8020812175869985,44.6475948292085
48050,48400,BEDOUES-COCURES,Bédouès-Cocurès,3.61970295851178,44.34808620905213
48051,48160,LE COLLET-DE-DEZE,Le Collet-de-Dèze,3.92287137405628,44.24513954209015
48053,48190,CUBIERES,Cubières,3.7719463400636797,44.47315471566001
48054,48190,CUBIERETTES,Cubiérettes,3.786831794289129,44.45864555477959
48055,48230,CULTURES,Cultures,3.3772957673844193,44.492315258724624
48056,48230,ESCLANEDES,Esclanèdes,3.3608717936062598,44.48066735346513
48057,48700,ESTABLES,Estables,3.48697162236151,44.668337068205105
48058,48310,LA FAGE-MONTIVERNOUX,La Fage-Montivernoux,3.15162930408549,44.75753346387774
48059,48200,LA FAGE-SAINT-JULIEN,La Fage-Saint-Julien,3.1909528468901907,44.80248846258685
48061,48400,FLORAC TROIS RIVIERES,Florac Trois Rivières,3.591870854108799,44.32573506485112
48063,48700,FONTANS,Fontans,3.3865222058278492,44.738056577522016
48064,48310,FOURNELS,Fournels,3.1201648955754595,44.81609258975535
48065,48400,FRAISSINET-DE-FOURQUES,Fraissinet-de-Fourques,3.5381463867220297,44.214393502108734
48067,48110,GABRIAC,Gabriac,3.7229015548239395,44.177327434953206
48068,48100,GABRIAS,Gabrias,3.3687860156192193,44.53735559956763
48069,48150,GATUZIERES,Gatuzières,3.489199525141219,44.19842054822671
48070,48600,GRANDRIEU,Grandrieu,3.6320895654477394,44.783745061925536
48071,48260,GRANDVALS,Grandvals,3.0366314866976194,44.73872479043353
48072,48100,GREZES,Grèzes,3.3384276318353496,44.51224630353773
48073,48340,LES HERMAUX,Les Hermaux,3.1308488454625194,44.51538833906605
48074,48150,HURES-LA-PARADE,Hures-la-Parade,3.35185397823582,44.243952147235156
48075,48320,ISPAGNAC,Ispagnac,3.5346063661361597,44.370136842042555
48077,48140,JULIANGES,Julianges,3.30798948954683,44.929173874151964
48078,48100,LACHAMP,Lachamp,3.37052894950539,44.61117054479439
48079,48120,LAJO,Lajo,3.42642931019474,44.83694623797413
48080,48300,LANGOGNE,Langogne,3.854985408557739,44.726428058603624
48081,48000,LANUEJOLS,Lanuéjols,3.571059589849929,44.50048475861842
48082,48170,LAUBERT,Laubert,3.639938378973659,44.58473129961248
48083,48700,LES LAUBIES,Les Laubies,3.4290702180787487,44.6856822907827
48085,48500,LAVAL-DU-TARN,Laval-du-Tarn,3.3525359962730086,44.35376728226134
48086,48250,LUC,Luc,3.8903961544111993,44.649620128995494
48087,48270,PRINSUEJOLS-MALBOUZON,Prinsuéjols-Malbouzon,3.13380433891805,44.700837640887116
48088,48210,LA MALENE,La Malène,3.3196228630730302,44.30165890308171
48089,48140,LE MALZIEU-FORAIN,Le Malzieu-Forain,3.3278316615045886,44.854387773905074
48090,48140,LE MALZIEU-VILLE,Le Malzieu-Ville,3.3303684302368297,44.855280597923645
48091,48260,MARCHASTEL,Marchastel,3.10593883701753,44.65045214608171
48092,48100,MARVEJOLS,Marvejols,3.2895699953254587,44.55289585860455
48094,48500,MASSEGROS CAUSSES GORGES,Massegros Causses Gorges,3.17424581323679,44.30828636726671
48095,48000,MENDE,Mende,3.4995159351118197,44.51793638298974
48096,48150,MEYRUEIS,Meyrueis,3.42898927549084,44.177970163548096
48097,48110,MOISSAC-VALLEE-FRANCAISE,Moissac-Vallée-Française,3.783983064628529,44.16250607355747
48098,48110,MOLEZON,Molezon,3.6807467001882292,44.20820112921844
48099,48100,BOURGS SUR COLAGNE,Bourgs sur Colagne,3.2541440219660296,44.514273050150244
48100,48170,MONTBEL,Montbel,3.7143492711485595,44.591477533935475
48103,48100,MONTRODAT,Montrodat,3.3285880886655095,44.550986163223556
48104,48260,NASBINALS,Nasbinals,3.0454110904719505,44.66129681963681
48105,48300,NAUSSAC-FONTANES,Naussac-Fontanes,3.8385689101225298,44.72655356585892
48106,48310,NOALHAC,Noalhac,3.106240878487699,44.81070484711226
48107,48100,PALHERS,Palhers,3.2982069877928093,44.51956413818754
48108,48600,LA PANOUSE,La Panouse,3.58853437465196,44.72906465881632
48110,48140,PAULHAC-EN-MARGERIDE,Paulhac-en-Margeride,3.38034892596362,44.94605682092687
48111,48000,PELOUSE,Pelouse,3.615818022020979,44.56776320309405
48112,48300,PIERREFICHE,Pierrefiche,3.73201143703065,44.69039557951151
48115,48110,LE POMPIDOU,Le Pompidou,3.6543135716088586,44.194860061323716
48116,48220,PONT DE MONTVERT - SUD MONT LOZERE,Pont de Montvert - Sud Mont Lozère,3.7428339484507593,44.36262723091055
48117,48800,POURCHARESSES,Pourcharesses,3.932310380548399,44.43860584648878
48119,48800,PREVENCHERES,Prévenchères,3.908498438006529,44.520729044270524
48121,48200,PRUNIERES,Prunières,3.3415850948257098,44.826435780920136
48123,48260,RECOULES-D'AUBRAC,Recoules-d'Aubrac,3.02271787104607,44.69191331143852
48124,48100,RECOULES-DE-FUMAS,Recoules-de-Fumas,3.345505207800161,44.64096052470932
48126,48700,RIBENNES,Ribennes,3.3971913884675384,44.63898642235939
48127,48700,RIEUTORT-DE-RANDON,Rieutort-de-Randon,3.4778506379083387,44.63416590898549
48128,48200,RIMEIZE,Rimeize,3.3235158341881594,44.76436751392602
48129,48300,ROCLES,Rocles,3.7828170647599295,44.71345656188533
48130,48400,ROUSSES,Rousses,3.5868602909724796,44.2051427201546
48131,48150,LE ROZIER,Le Rozier,3.2089110907091,44.19031100918921
48132,48120,SAINT-ALBAN-SUR-LIMAGNOLE,Saint-Alban-sur-Limagnole,3.38807709449508,44.78036603158065
48133,48700,SAINT-AMANS,Saint-Amans,3.4490747098136794,44.66219532206712
48135,48800,SAINT-ANDRE-CAPCEZE,Saint-André-Capcèze,3.94828094998082,44.4168635417606
48136,48240,SAINT-ANDRE-DE-LANCIZE,Saint-André-de-Lancize,3.8103488802280405,44.257729360189366
48137,48000,SAINT-BAUZILE,Saint-Bauzile,3.501704538156829,44.48101686168534
48138,48100,SAINT-BONNET-DE-CHIRAC,Saint-Bonnet-de-Chirac,3.2780174432383493,44.50791390102713
48139,48600,SAINT BONNET-LAVAL,Saint Bonnet-Laval,3.719716657724661,44.81472332889315
48140,48200,SAINT-CHELY-D'APCHER,Saint-Chély-d'Apcher,3.2756796886679194,44.80231022662573
48141,48210,MAS-SAINT-CHELY,Mas-Saint-Chély,3.3948772300635106,44.30861557946001
48144,48110,SAINTE-CROIX-VALLEE-FRANCAISE,Sainte-Croix-Vallée-Française,3.7416843692193105,44.17900230997821
48145,48700,SAINT-DENIS-EN-MARGERIDE,Saint-Denis-en-Margeride,3.4711284228335004,44.735028134291234
48146,48210,GORGES DU TARN CAUSSES,Gorges du Tarn Causses,3.4103368339814404,44.36616934364534
48147,48000,SAINT-ETIENNE-DU-VALDONNEZ,Saint-Étienne-du-Valdonnez,3.5618075467777803,44.45552075529261
48148,48330,SAINT-ETIENNE-VALLEE-FRANCAISE,Saint-Étienne-Vallée-Française,3.8415625684042487,44.1665800393909
48149,48120,SAINTE-EULALIE,Sainte-Eulalie,3.46653144412633,44.78996729621014
48150,48300,SAINT-FLOUR-DE-MERCOIRE,Saint-Flour-de-Mercoire,3.8242166163716793,44.69514941784143
48151,48170,SAINT-FREZAL-D'ALBUGES,Saint-Frézal-d'Albuges,3.75562129548391,44.56869585532976
48152,48160,VENTALON EN CEVENNES,Ventalon en Cévennes,3.85458869608711,44.284399356485984
48153,48700,SAINT-GAL,Saint-Gal,3.4238936919673697,44.6685966935632
48155,48370,SAINT-GERMAIN-DE-CALBERTE,Saint-Germain-de-Calberte,3.8085194262375697,44.21723595434303
48156,48340,SAINT-GERMAIN-DU-TEIL,Saint-Germain-du-Teil,3.172252806363419,44.477522394703115
48157,48190,SAINTE-HELENE,Sainte-Hélène,3.6026964408643614,44.518321366250944
48158,48160,SAINT-HILAIRE-DE-LAVIT,Saint-Hilaire-de-Lavit,3.8628801971951994,44.25282851902857
48160,48170,SAINT-JEAN-LA-FOUILLOUSE,Saint-Jean-la-Fouillouse,3.6904860875129297,44.70056591726603
48161,48310,SAINT-JUERY,Saint-Juéry,3.0847642065078804,44.82692919463635
48163,48160,SAINT-JULIEN-DES-POINTS,Saint-Julien-des-Points,3.9643581734073203,44.25468510015077
48165,48100,SAINT-LAURENT-DE-MURET,Saint-Laurent-de-Muret,3.20665769010261,44.60259576863809
48166,48400,CANS ET CEVENNES,Cans et Cévennes,3.60257236774734,44.27076726011397
48167,48310,SAINT-LAURENT-DE-VEYRES,Saint-Laurent-de-Veyrès,3.1276499655937795,44.770168002429415
48168,48100,SAINT-LEGER-DE-PEYRE,Saint-Léger-de-Peyre,3.3011217495512097,44.59427645268856
48169,48140,SAINT-LEGER-DU-MALZIEU,Saint-Léger-du-Malzieu,3.3090287424429197,44.88775455175065
48170,48160,SAINT-MARTIN-DE-BOUBAUX,Saint-Martin-de-Boubaux,3.9221256238878497,44.19923764668012
48171,48110,SAINT-MARTIN-DE-LANSUSCLE,Saint-Martin-de-Lansuscle,3.7521781124256406,44.21583612557502
48173,48160,SAINT-MICHEL-DE-DEZE,Saint-Michel-de-Dèze,3.89539637983302,44.24986779222084
48174,48600,SAINT-PAUL-LE-FROID,Saint-Paul-le-Froid,3.5590830644016895,44.81564919804103
48175,48340,SAINT-PIERRE-DE-NOGARET,Saint-Pierre-de-Nogaret,3.13700864693768,44.46136811241462
48176,48150,SAINT-PIERRE-DES-TRIPIERS,Saint-Pierre-des-Tripiers,3.2577392118170794,44.199208119550924
48177,48200,SAINT-PIERRE-LE-VIEUX,Saint-Pierre-le-Vieux,3.3075353497251103,44.84634279747133
48178,48240,SAINT-PRIVAT-DE-VALLONGUE,Saint-Privat-de-Vallongue,3.8356880725693694,44.277343285002594
48179,48140,SAINT-PRIVAT-DU-FAU,Saint-Privat-du-Fau,3.3395989542826103,44.91647672022385
48181,48500,SAINT-SATURNIN,Saint-Saturnin,3.1871200897192398,44.41088362548257
48182,48170,SAINT-SAUVEUR-DE-GINESTOUX,Saint-Sauveur-de-Ginestoux,3.6059436160405287,44.70376185909711
48184,48600,SAINT-SYMPHORIEN,Saint-Symphorien,3.6238599220373002,44.839613412958656
48185,48230,LES SALELLES,Les Salelles,3.27914203470026,44.48090448747594
48187,48100,LES SALCES,Les Salces,3.1610959904931604,44.53335287404455
48188,48700,SERVERETTE,Serverette,3.3850250161177704,44.70385019963012
48189,48000,SERVIERES,Servières,3.4042919856390497,44.57414146432945
48190,48310,TERMES,Termes,3.16569034635349,44.81243262967935
48191,48500,LA TIEULE,La Tieule,3.1556474618114003,44.383027117839674
48192,48340,TRELANS,Trélans,3.0918195380215003,44.49922376562934
48193,48400,VEBRON,Vebron,3.5771886410043,44.238498551556646
48194,48220,VIALAS,Vialas,3.8954648573117194,44.33358470388031
48197,48700,LA VILLEDIEU,La Villedieu,3.5201957740414,44.71410134005113
48198,48800,VILLEFORT,Villefort,3.93106880990804,44.4395165983677
49002,49650,ALLONNES,Allonnes,0.022102598878357815,47.29282874077877
49003,49700,TUFFALUN,Tuffalun,-0.34418494817542516,47.263022924103765
49007,49000,ANGERS,Angers,-0.5565847663877588,47.47207022747644
49008,49440,ANGRIE,Angrie,-0.9745195812421998,47.5694040384078
49009,49260,ANTOIGNE,Antoigné,-0.11276839871726128,47.08386457670156
49010,49420,ARMAILLE,Armaillé,-1.1295093265222709,47.71363713666724
